Time,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,Prediction
3140.6382,-131.9834,-275.8304,-59.1476,9.1628,-13.7684,-2.3564,-6.3635,-2.2646,-31.4663,-52.414,11
3141.932,-131.8478,-275.7016,-59.1371,9.2638,-13.7684,-2.4429,-6.2685,-2.2851,-31.3867,-52.3914,11
3143.1577,-131.9162,-275.5521,-59.1323,8.9921,-13.7219,-2.419,-6.1622,-2.3374,-31.2702,-52.3776,11
3144.3756,-131.7972,-275.3781,-59.3224,9.005,-13.6916,-2.4469,-6.1493,-2.3968,-31.2303,-52.321,11
3145.6513,-131.7199,-275.2577,-59.3938,8.9386,-13.628,-2.5226,-6.1759,-2.4166,-31.231,-52.3753,11
3146.9157,-131.6364,-275.0894,-59.487,8.511,-13.4792,-2.531,-6.2135,-2.4231,-31.2427,-52.3733,11
3148.1751,-131.5082,-274.9226,-59.4797,8.6063,-13.3966,-2.5934,-6.2851,-2.4291,-31.2082,-52.3462,11
3149.4705,-131.3951,-274.7287,-59.359,8.8763,-13.3868,-2.5846,-6.3164,-2.5215,-31.1965,-52.3416,11
3150.7991,-131.2372,-274.5043,-59.4103,8.781,-13.363,-2.6367,-6.328,-2.5564,-31.2696,-52.3008,11
3152.0218,-131.1414,-274.248,-59.3142,8.381,-13.329,-2.5414,-6.3688,-2.5707,-31.1981,-52.3661,11
3153.289,-130.9317,-274.003,-59.5,8.1651,-13.2878,-2.5333,-6.3751,-2.5771,-31.1189,-52.2089,11
3154.6468,-130.9647,-273.7007,-59.5432,8.1041,-13.3257,-2.5564,-6.3684,-2.5881,-31.0793,-52.1492,11
3630.4386,-148.0325,-308.977,-47.268,-10.1199,-10.6065,-1.6643,-7.295,-2.0088,-38.042,-55.8609,21
3631.7949,-148.5025,-310.3712,-47.835,-10.3375,-10.691,-1.7224,-7.2382,-1.8563,-38.2179,-56.1272,21
3633.1446,-148.9832,-311.68,-48.1648,-10.1546,-10.7327,-1.7826,-7.2817,-1.8903,-38.4386,-56.2152,21
3634.542,-149.4202,-313.1512,-48.5475,-9.5109,-10.7156,-1.8363,-7.2758,-1.9838,-38.5674,-56.4792,21
3635.9296,-149.9238,-314.2132,-48.9878,-9.4478,-10.6812,-2.0789,-7.2986,-2.096,-38.7309,-56.7428,21
3637.267,-150.3242,-315.1677,-49.3793,-9.5065,-10.6905,-2.1523,-7.3246,-2.1895,-38.8498,-57.1117,21
3638.6234,-150.6595,-316.2499,-49.7976,-10.0627,-10.7592,-1.9548,-7.3519,-2.3807,-38.9886,-57.5499,21
3639.9586,-150.9888,-317.3532,-50.2264,-10.9643,-10.7617,-1.8838,-7.4156,-2.3377,-39.2814,-57.8831,21
3641.3228,-151.5429,-318.5415,-50.6244,-11.167,-10.7809,-1.9993,-7.4036,-2.3394,-39.2358,-58.1401,21
3642.7008,-151.7675,-319.575,-51.0179,-10.2667,-10.8833,-1.9772,-7.4478,-2.5532,-39.246,-58.3448,21
3644.1283,-152.2332,-320.5997,-51.4184,-10.0591,-10.8056,-1.984,-7.4249,-2.5016,-39.3587,-58.5624,21
3645.4677,-152.5766,-321.7063,-51.8314,-9.4876,-10.9173,-2.0339,-7.4668,-2.4015,-39.518,-58.8123,21
3646.7867,-152.8334,-322.8054,-52.2558,-9.5266,-10.8381,-2.1011,-7.4838,-2.5713,-39.7166,-58.9759,21
3648.253,-153.162,-323.819,-52.6092,-9.9457,-10.8746,-2.1238,-7.4941,-2.6262,-39.8645,-59.1819,21
3649.625,-153.546,-324.7687,-52.9536,-10.0593,-10.9003,-2.1665,-7.7388,-2.4743,-39.8612,-59.3894,21
3650.9973,-153.9692,-325.6774,-53.473,-9.7823,-10.9304,-2.2108,-7.7916,-2.4607,-39.8938,-59.6292,21
3652.3399,-154.4113,-326.603,-53.7297,-10.036,-10.9545,-2.2526,-7.8088,-2.4675,-40.028,-59.8608,21
3653.7212,-154.7836,-327.4818,-54.0452,-9.9787,-11.0162,-2.4073,-7.7608,-2.5319,-40.0356,-60.0733,21
3655.0382,-155.1858,-328.3376,-54.3976,-9.7576,-11.0447,-2.4596,-7.7477,-2.7213,-40.2859,-60.3042,21
3656.4277,-155.6493,-328.9798,-54.7545,-10.0881,-11.0596,-2.4287,-7.7116,-2.647,-40.3507,-60.566,21
3657.7813,-155.9393,-329.7765,-55.1272,-10.4232,-11.2284,-2.289,-7.7969,-2.6496,-40.5567,-60.6984,21
3659.0984,-156.3138,-330.6339,-55.5591,-10.4367,-11.2701,-2.2191,-7.6722,-2.6753,-40.6203,-60.8226,21
3660.4218,-156.4906,-331.4766,-55.8587,-10.5475,-11.3027,-2.3109,-7.6549,-2.6796,-40.7629,-60.9828,21
3661.773,-156.7308,-332.4218,-56.177,-10.8392,-11.2822,-2.3326,-7.7551,-2.7127,-40.8754,-61.1969,21
3663.0942,-156.9852,-333.1796,-56.5231,-11.0064,-11.2548,-2.5244,-7.6934,-2.9116,-40.9765,-61.4164,21
3664.449,-157.2874,-333.958,-57.065,-10.8971,-11.272,-2.4219,-7.6995,-2.9418,-41.1044,-61.6212,21
3665.8766,-157.5891,-334.7011,-57.2643,-10.6984,-11.2674,-2.3957,-7.8053,-2.9469,-41.2336,-61.846,21
3667.2346,-157.8354,-335.2868,-57.5417,-10.8675,-11.4588,-2.3948,-7.6999,-2.8961,-41.3539,-62.0617,21
3668.5758,-158.0936,-336.0049,-57.8684,-10.5959,-11.2909,-2.3786,-7.6931,-3.0833,-41.4209,-62.2599,21
3669.962,-158.3875,-336.7803,-58.2517,-10.534,-11.2248,-2.3969,-7.7197,-3.0883,-41.5083,-62.3583,21
3671.4059,-158.6816,-337.5018,-58.5835,-10.6622,-11.2392,-2.3852,-7.7258,-3.071,-41.5996,-62.5043,21
3672.7391,-159.1593,-338.2427,-58.7156,-10.8631,-11.2604,-2.4479,-7.7199,-2.999,-41.7701,-62.6637,21
3674.0899,-159.3357,-338.9489,-59.1067,-11.1697,-11.2776,-2.4474,-7.7506,-2.9699,-41.7906,-62.8256,21
3675.4562,-159.5257,-339.6102,-59.4448,-10.8186,-11.2897,-2.4276,-7.9125,-3.1232,-41.8034,-62.9385,21
3676.8641,-159.7107,-340.2642,-59.7925,-10.6066,-11.5413,-2.4021,-7.9375,-3.1615,-41.8973,-63.1535,21
3678.2488,-159.9073,-340.9265,-60.1086,-10.2747,-11.5618,-2.4235,-7.9488,-3.1525,-41.8618,-63.2289,21
3679.6875,-159.9032,-341.3606,-60.4392,-10.3847,-11.5383,-2.4607,-7.9484,-3.1214,-41.9945,-63.3821,21
3681.0217,-160.2147,-341.834,-60.6745,-10.5894,-11.2937,-2.4593,-7.9116,-2.9352,-41.8917,-63.6311,21
3682.4337,-160.457,-342.2347,-60.9513,-10.8436,-11.2621,-2.4839,-7.9089,-2.9263,-42.0959,-63.7386,21
3683.8961,-160.5117,-342.9036,-61.4299,-10.8578,-11.3956,-2.5149,-7.7601,-3.105,-42.1386,-63.8709,21
3685.379,-160.6604,-343.4657,-61.5807,-11.2623,-11.5393,-2.5466,-7.7455,-3.052,-42.2162,-64.0027,21
3686.7988,-161.0882,-344.0075,-61.8187,-11.4618,-11.4961,-2.5736,-7.7812,-3.0776,-42.2874,-64.1364,21
3688.2216,-161.381,-344.5858,-62.0715,-11.4871,-11.4681,-2.5956,-7.7978,-3.0812,-42.3609,-64.3034,21
3689.7301,-161.6762,-345.0709,-62.3358,-11.3465,-11.4526,-2.7736,-7.8396,-3.0898,-42.4693,-64.4307,21
3691.0647,-161.8943,-345.5841,-62.6273,-10.5793,-11.4545,-2.6608,-7.8432,-3.0959,-42.5401,-64.5786,21
3692.4977,-162.0384,-346.1193,-62.9511,-10.6773,-11.4625,-2.6227,-7.915,-3.1426,-42.6731,-64.7232,21
3693.8948,-162.2321,-346.6355,-63.2643,-11.1183,-11.5128,-2.5713,-8.0795,-3.0381,-42.7322,-64.8997,21
3695.2673,-162.2345,-347.153,-63.5916,-11.2432,-11.5317,-2.6184,-7.9736,-3.0177,-42.8035,-64.9921,21
3696.6859,-162.3895,-347.6373,-63.8586,-11.4747,-11.5381,-2.6502,-7.9049,-3.1905,-42.8308,-65.173,21
3698.0367,-162.6694,-348.2411,-64.1298,-11.1363,-11.5387,-2.8333,-7.8969,-3.1342,-42.9673,-65.2482,21
3699.4992,-162.8558,-348.717,-64.3458,-10.5449,-11.5403,-2.7186,-7.9256,-3.1217,-42.8859,-65.3299,21
3700.8793,-162.8671,-349.1156,-64.5772,-10.7499,-11.544,-2.6773,-7.8011,-3.1998,-42.8665,-65.4086,21
3702.2493,-163.1431,-349.5382,-64.8032,-10.3551,-11.5096,-2.7026,-7.9193,-3.151,-42.9123,-65.5704,21
3703.643,-163.1691,-349.8668,-65.0198,-9.8598,-11.5083,-2.7228,-7.8657,-3.3431,-42.9495,-65.8273,21
3705.0833,-163.2414,-350.3089,-65.3435,-9.9311,-11.5205,-2.8945,-7.8872,-3.308,-43.099,-65.9682,21
3706.386,-163.3573,-350.6338,-65.5195,-9.8686,-11.5789,-2.8509,-7.9211,-3.2448,-43.0263,-66.0517,21
3707.7554,-163.4934,-350.9013,-65.7196,-9.4142,-11.5642,-2.8186,-7.8433,-3.2512,-43.1303,-66.1469,21
3709.0281,-163.6623,-351.1696,-65.9156,-9.3854,-11.5662,-2.8291,-7.8547,-3.4139,-43.0794,-66.2859,21
3710.3393,-163.7821,-351.3883,-66.1897,-9.3252,-11.5729,-2.944,-7.896,-3.4091,-43.1948,-66.3094,21
3711.6063,-164.0719,-351.6214,-66.3497,-9.2835,-11.6248,-2.8775,-7.9074,-3.3423,-43.2253,-66.335,21
3712.9334,-164.021,-351.8443,-66.5458,-9.6348,-11.6444,-2.8346,-7.9422,-3.3384,-43.2706,-66.4434,21
3714.2287,-163.9825,-351.8901,-66.7421,-9.7156,-11.8098,-2.8431,-8.0589,-3.3673,-43.3481,-66.4575,21
3715.5372,-163.9496,-352.0411,-67.0543,-9.0072,-11.6799,-2.8779,-7.9883,-3.4069,-43.2308,-66.5621,21
3716.8776,-164.022,-352.2607,-67.2972,-9.2294,-11.6667,-2.9154,-7.9805,-3.4418,-43.2227,-66.6053,21
3718.2665,-164.2801,-352.5298,-67.4566,-9.3646,-11.7709,-2.9058,-7.9924,-3.4696,-43.2943,-66.6705,21
3719.6442,-164.2828,-352.7768,-67.6949,-9.4035,-11.6752,-2.8802,-8.0185,-3.6913,-43.233,-66.9343,21
3720.9716,-164.347,-352.979,-67.8658,-9.5156,-11.4768,-2.8932,-8.0019,-3.7086,-43.2483,-67.0353,21
3722.2924,-164.4114,-352.9331,-68.0472,-9.2035,-11.4279,-2.8802,-8.0114,-3.5307,-43.2451,-67.0648,21
3723.5747,-164.5927,-353.165,-68.1767,-9.6349,-11.4111,-3.0206,-8.0284,-3.4626,-43.402,-67.258,21
3724.8814,-164.5763,-353.2567,-68.3273,-9.8992,-11.493,-3.1918,-8.0471,-3.4556,-43.4664,-67.2902,21
3726.179,-164.5624,-353.3665,-68.4374,-9.4809,-11.5502,-3.1482,-8.0616,-3.561,-43.4864,-67.3042,21
3727.5162,-164.5362,-353.4,-68.5734,-10.2475,-11.589,-2.9867,-8.0714,-3.5251,-43.4778,-67.3024,21
3728.8439,-164.5071,-353.5929,-68.6711,-10.5269,-11.6107,-2.927,-8.0775,-3.7229,-43.4221,-67.3043,21
3730.1567,-164.467,-353.5126,-68.7959,-10.5377,-11.6235,-2.883,-8.0806,-3.8097,-43.3966,-67.308,21
3731.4878,-164.454,-353.4471,-68.9632,-10.9899,-11.6312,-2.8957,-8.0815,-3.7703,-43.3431,-67.3118,21
3732.8071,-164.5559,-353.3629,-69.1339,-11.2329,-11.6353,-3.1213,-8.0407,-3.7207,-43.326,-67.3142,21
3734.1342,-164.5439,-353.2678,-69.2097,-11.1321,-11.6369,-2.9473,-8.0305,-3.8814,-43.3186,-67.314,21
3735.4186,-164.5101,-353.0276,-69.3288,-11.2177,-11.6366,-2.9347,-7.992,-3.938,-43.2721,-67.3106,21
3736.7382,-164.3248,-352.8949,-69.5351,-10.7255,-11.6347,-2.8915,-8.1502,-3.9082,-43.2116,-67.3436,21
3738.0267,-164.1741,-352.7396,-69.674,-10.598,-11.6714,-3.0227,-8.0311,-3.8826,-43.3089,-67.3804,21
3739.3837,-164.152,-352.5597,-69.693,-10.9295,-11.675,-2.9459,-7.9913,-3.9886,-43.2023,-67.3679,21
3740.7575,-164.036,-352.2617,-69.7899,-11.3597,-11.6646,-3.047,-7.9757,-3.969,-42.9521,-67.3323,21
3742.1386,-163.8301,-351.9926,-70.07,-11.298,-11.6875,-2.9075,-7.9829,-3.9467,-42.9942,-67.3271,21
3743.4819,-163.7836,-351.7157,-70.0229,-11.3272,-11.5985,-2.8725,-7.9911,-3.8811,-42.8558,-67.2883,21
3744.8754,-163.5693,-351.4176,-70.0669,-11.1,-11.5621,-2.8705,-7.995,-3.8569,-42.831,-67.2359,21
3746.2099,-163.3324,-351.2449,-70.1328,-9.997,-11.5466,-2.8907,-8.1543,-3.9714,-42.7864,-67.1759,21
3747.175,-163.0342,-350.7869,-70.2156,-10.1853,-11.6244,-2.909,-7.9819,-3.8395,-42.7005,-67.154,21
3748.4985,-162.7643,-350.4165,-70.3286,-10.2176,-11.5583,-3.0009,-7.9553,-3.7982,-42.6362,-67.1786,21
3749.8307,-162.4999,-349.921,-70.475,-10.4285,-11.5278,-3.0223,-7.9353,-3.9098,-42.578,-67.2037,21
3751.1716,-162.2312,-349.4575,-70.5306,-10.246,-11.4682,-3.0933,-7.9341,-3.9106,-42.5599,-67.1698,21
3752.5152,-162.1087,-349.013,-70.5028,-10.5213,-11.4517,-3.005,-7.9292,-3.7863,-42.7035,-67.1033,21
3753.4751,-161.6813,-348.5445,-70.5263,-10.3478,-11.4882,-2.9147,-7.9207,-3.7094,-42.5068,-67.1,21
3754.8331,-161.273,-348.0271,-70.766,-10.094,-11.5362,-2.8731,-7.9088,-3.7076,-42.3613,-66.9454,21
3756.1827,-160.7066,-347.4536,-70.8451,-10.3451,-11.5354,-2.8606,-7.8946,-3.6981,-42.2327,-66.8242,21
3757.5173,-160.322,-346.8664,-70.7263,-10.2755,-11.5113,-2.8578,-7.8783,-3.7242,-42.129,-66.7119,21
3758.8568,-159.9931,-346.2368,-70.5795,-10.0607,-11.4385,-2.8544,-7.8203,-3.9553,-42.1086,-66.6477,21
4235.3793,-152.6635,-323.6408,-51.8576,-11.5419,-11.1821,-3.2308,-7.7097,-1.5096,-41.68,-58.5568,27
4236.8055,-153.0586,-324.9178,-52.4221,-11.2982,-11.3917,-3.2366,-7.6246,-1.5138,-41.8667,-58.8501,27
4238.1916,-153.6848,-326.0697,-52.8264,-11.1604,-11.3438,-3.3425,-7.6094,-1.5333,-41.9642,-59.1632,27
4239.6385,-154.0129,-327.2481,-53.2335,-11.7651,-11.3327,-3.5815,-7.6592,-1.5552,-42.112,-59.4129,27
4240.9906,-154.3723,-328.3734,-53.8789,-11.9446,-11.4912,-3.6718,-7.4548,-1.4203,-42.2175,-59.6591,27
4242.0056,-154.6291,-329.437,-54.2272,-12.4194,-11.3796,-3.6923,-7.4296,-1.4122,-42.266,-59.8842,27
4243.3822,-154.8571,-330.559,-54.566,-12.5713,-11.188,-3.68,-7.4715,-1.4933,-42.3346,-60.1292,27
4244.8331,-155.1906,-331.4577,-55.0295,-13.0851,-11.152,-3.6668,-7.4254,-1.4437,-42.2922,-60.3629,27
4246.2617,-155.5483,-332.3487,-55.4328,-13.1908,-11.0735,-3.7795,-7.4278,-1.4316,-42.5102,-60.4171,27
4247.6376,-156.0546,-333.2651,-55.8642,-13.0262,-11.2776,-3.7224,-7.4865,-1.474,-42.437,-60.6185,27
4249.0218,-156.5241,-334.229,-56.2656,-12.8917,-11.2255,-3.6954,-7.6829,-1.4987,-42.2472,-60.8626,27
4250.064,-156.7004,-335.0701,-56.6712,-11.9279,-11.2553,-3.7201,-7.7765,-1.5537,-42.2846,-61.1131,27
4251.4583,-157.0515,-335.9857,-57.0878,-12.0311,-11.339,-3.69,-7.6172,-1.7709,-42.4235,-61.3804,27
4252.8607,-157.2861,-336.8345,-57.5189,-11.8191,-11.5236,-3.8054,-7.4275,-1.8558,-42.473,-61.6313,27
4254.3114,-157.6097,-337.7434,-57.9223,-11.9689,-11.5925,-3.8345,-7.3836,-1.8807,-42.4827,-61.9382,27
4255.7135,-158.1389,-338.5785,-58.287,-12.2955,-11.6478,-3.8332,-7.492,-1.8748,-42.6043,-62.2367,27
4257.1575,-158.4981,-339.4296,-58.8151,-13.0535,-11.6469,-4.0565,-7.3599,-1.8677,-42.7628,-62.4265,27
4258.6195,-158.7693,-340.2798,-59.0754,-12.911,-11.7932,-3.8915,-7.3977,-1.866,-42.9214,-62.6054,27
4260.0274,-158.9898,-341.0487,-59.5159,-12.5385,-11.6906,-3.8163,-7.4465,-1.9899,-43.0197,-62.9333,27
4261.506,-159.1989,-341.955,-59.9795,-12.3622,-11.639,-3.7767,-7.5451,-1.942,-43.1298,-63.0084,27
4263.0173,-159.5269,-342.5752,-60.3867,-12.3259,-11.6486,-3.7771,-7.6388,-1.9226,-43.2369,-63.1216,27
4264.4204,-159.7996,-343.2856,-60.736,-11.4726,-11.7327,-3.8289,-7.6769,-1.9136,-43.4182,-63.3242,27
4265.8226,-160.0019,-343.8352,-61.0439,-10.8909,-11.7091,-3.8115,-7.5684,-1.9209,-43.5261,-63.6799,27
4267.2544,-160.2132,-344.7388,-61.5671,-10.7362,-11.6895,-3.8134,-7.7457,-1.9339,-43.7601,-63.8922,27
4268.6684,-160.4686,-345.3052,-61.7624,-11.281,-11.6736,-3.7821,-7.6411,-1.9492,-43.7281,-64.0752,27
4270.1482,-160.7732,-345.9908,-62.0461,-11.3776,-11.8286,-3.8293,-7.4996,-1.7652,-43.7782,-64.1923,27
4271.5638,-160.9963,-346.6751,-62.342,-11.6804,-11.8616,-3.8583,-7.4747,-1.7417,-43.9726,-64.3339,27
4272.9055,-161.2222,-347.5467,-62.6868,-11.5002,-11.8468,-3.8797,-7.5512,-1.7824,-44.0493,-64.482,27
4274.2347,-161.44,-348.2188,-63.0246,-11.3179,-11.8109,-3.8935,-7.6547,-1.852,-44.1956,-64.6308,27
4275.6208,-161.6924,-348.8282,-63.3808,-11.0709,-11.7809,-3.9054,-7.7068,-1.8759,-44.1053,-64.8142,27
4276.9764,-161.944,-349.4641,-63.5602,-11.0605,-11.8011,-3.8772,-7.7697,-1.8401,-44.1189,-64.9596,27
4278.2916,-162.1821,-350.2106,-63.8826,-11.2553,-11.8381,-3.881,-7.8268,-1.8707,-44.1321,-65.1271,27
4279.5861,-162.5219,-350.8307,-64.1984,-11.3754,-11.9966,-4.0579,-7.8359,-1.9249,-44.1619,-65.2526,27
4281.0055,-162.6693,-351.5734,-64.5438,-11.6391,-11.8928,-4.3125,-7.7861,-1.9041,-44.2353,-65.4827,27
4282.0392,-162.869,-352.1436,-64.8713,-11.7033,-11.9522,-4.1148,-8.0041,-2.0589,-44.3206,-65.5703,27
4283.362,-163.0739,-352.672,-65.2143,-12.089,-12.0162,-4.0195,-7.8466,-1.9739,-44.2838,-65.8917,27
4284.6901,-163.2799,-353.1973,-65.5399,-11.9199,-11.9654,-3.9747,-7.8226,-2.1425,-44.374,-65.9379,27
4285.9984,-163.5119,-353.7061,-65.8405,-11.4657,-11.954,-3.9779,-7.8385,-2.4092,-44.3016,-66.101,27
4287.4361,-163.7369,-354.0678,-66.1553,-11.4039,-11.7597,-4.0731,-7.8455,-2.2428,-44.3146,-66.2046,27
4288.7931,-163.9435,-354.5348,-66.4571,-11.2781,-11.7374,-4.0258,-7.9218,-2.1769,-44.396,-66.2993,27
4290.107,-164.1282,-355.0203,-66.5382,-11.0805,-11.8994,-4.1355,-7.9698,-2.1555,-44.5428,-66.4246,27
4291.4585,-164.3337,-355.4139,-66.8369,-11.1485,-11.9916,-4.1618,-8.042,-2.1366,-44.6112,-66.3985,27
4292.809,-164.5315,-355.8759,-67.1169,-11.1064,-11.997,-4.0424,-8.0287,-2.1575,-44.6827,-66.4973,27
4294.1258,-164.5915,-356.2954,-67.6258,-10.5953,-12.0032,-3.9631,-8.0287,-2.1499,-44.8261,-66.6376,27
4295.1142,-164.606,-356.7621,-67.7944,-11.1037,-12.0136,-4.0364,-8.0326,-2.1367,-44.9006,-66.7915,27
4296.4444,-164.6558,-357.1296,-68.0441,-11.863,-12.028,-4.0011,-8.0016,-2.1642,-44.8618,-66.9328,27
4297.7912,-164.7295,-357.5244,-68.381,-12.2928,-12.0811,-4.0114,-8.0824,-2.1659,-44.9483,-67.1781,27
4299.1451,-164.9334,-357.9004,-68.6991,-12.6847,-12.0601,-4.151,-8.0709,-2.2006,-44.9129,-67.3535,27
4300.5324,-165.3205,-358.1283,-68.9417,-11.9095,-12.2161,-4.0822,-8.0701,-2.1619,-45.0074,-67.4476,27
4301.8938,-165.3205,-358.4163,-69.1805,-11.292,-12.0895,-4.0681,-8.0284,-2.3466,-45.0097,-67.5431,27
4303.2824,-165.4234,-358.7491,-69.4073,-10.9851,-12.0053,-4.0709,-8.0235,-2.2227,-45.0672,-67.5974,27
4304.6721,-165.6252,-359.1978,-69.6621,-10.9698,-11.9814,-4.2505,-8.0321,-2.1331,-45.0913,-67.6813,27
4306.0846,-165.6537,-359.396,-69.9908,-11.1708,-11.9968,-4.2627,-7.8861,-2.1815,-45.1856,-67.771,27
4307.4117,-165.7728,-359.6505,-70.1181,-11.484,-11.9815,-4.2928,-7.8663,-2.1288,-45.0487,-67.8592,27
4308.7439,-165.9829,-359.8963,-70.335,-11.8176,-11.9949,-4.2374,-7.8947,-2.1279,-45.0129,-67.9396,27
4310.1395,-166.0821,-360.125,-70.529,-12.1761,-12.0955,-4.2089,-7.9835,-2.141,-45.0963,-67.8918,27
4311.15,-166.2003,-360.3579,-70.7556,-12.1994,-12.013,-4.1937,-7.9936,-2.1648,-45.0203,-68.0128,27
4312.5564,-166.18,-360.5623,-70.9746,-12.0544,-12.1962,-4.2299,-7.9719,-2.1881,-44.9335,-68.0619,27
4313.8991,-166.355,-360.7288,-71.178,-12.1072,-12.0413,-4.1582,-7.9797,-2.1685,-45.0908,-68.1291,27
4315.298,-166.4456,-360.9748,-71.4025,-12.0348,-12.0778,-3.9791,-8.04,-2.1781,-44.9178,-68.029,27
4316.6795,-166.3706,-361.1282,-71.6186,-12.5329,-12.0437,-3.9484,-7.9902,-2.1983,-44.8922,-68.0531,27
4318.0256,-166.2698,-361.2184,-71.8168,-12.8646,-11.8854,-3.9817,-7.9865,-2.2226,-44.9099,-68.161,27
4319.4012,-166.2099,-361.2567,-71.9938,-12.8484,-11.8573,-4.1579,-7.9571,-2.2444,-44.7943,-68.4527,27
4320.7855,-165.9699,-361.1001,-72.1927,-12.5206,-11.8833,-4.0707,-7.9277,-2.2229,-44.7985,-68.4003,27
4322.1395,-165.8899,-361.0825,-72.3451,-12.4192,-11.9301,-4.0206,-8.0998,-2.2306,-44.6795,-68.4706,27
4323.5442,-165.9028,-361.0973,-72.553,-12.2281,-12.1296,-3.9857,-7.9973,-2.2488,-44.7382,-68.4863,27
4325.026,-166.0188,-361.1042,-72.6817,-12.0852,-11.9893,-4.0141,-7.9316,-2.1911,-44.6408,-68.7362,27
4326.5221,-166.0062,-361.1897,-72.8978,-12.1689,-12.1073,-4.0578,-7.919,-2.0749,-44.6637,-68.8222,27
4327.903,-165.9239,-361.0541,-73.0815,-12.2049,-11.9706,-4.2589,-7.9397,-1.917,-44.752,-68.8363,27
4329.3106,-165.8415,-360.9819,-73.2007,-12.2949,-12.1385,-4.2816,-8.0053,-1.8941,-44.7711,-68.8488,27
4330.6936,-165.7115,-360.9358,-73.325,-12.5775,-11.9741,-4.1555,-7.9926,-1.967,-44.7893,-68.8233,27
4332.1035,-165.5988,-360.6276,-73.3638,-12.6051,-11.9669,-4.0676,-7.9912,-2.1059,-44.8734,-68.8264,27
4333.4935,-165.2786,-360.5765,-73.4586,-12.0114,-11.9609,-4.2151,-7.9506,-2.1214,-44.7627,-68.7933,27
4334.8359,-165.1036,-360.3257,-73.567,-11.9565,-11.9704,-4.109,-7.9042,-2.1671,-44.71,-68.7883,27
4336.3511,-164.812,-360.0315,-73.7552,-11.8334,-11.9739,-4.045,-7.8602,-2.1742,-44.713,-68.7459,27
4337.7009,-164.6566,-359.7265,-73.9068,-11.811,-11.9723,-4.0347,-7.8639,-2.2124,-44.6543,-68.6908,27
4338.7264,-164.4867,-359.6013,-73.8671,-11.6788,-11.9666,-4.0571,-7.8423,-2.2536,-44.6081,-68.6697,27
4340.1312,-164.2213,-359.2023,-73.9267,-11.6915,-11.9577,-4.0039,-7.6928,-2.2912,-44.5594,-68.696,27
4341.4928,-164.0313,-358.7625,-74.0587,-12.3885,-12.0665,-3.8877,-7.7167,-2.28,-44.5081,-68.6049,27
4342.8827,-163.8504,-358.4781,-74.2078,-12.4227,-11.9572,-3.885,-7.7581,-2.2529,-44.41,-68.5524,27
4344.3046,-163.734,-358.0104,-74.2961,-11.923,-11.9039,-3.8456,-7.8026,-2.2645,-44.3364,-68.6669,27
4345.6999,-163.56,-357.4485,-74.3867,-11.6353,-11.8703,-3.7602,-7.7899,-2.2902,-44.2285,-68.5346,27
4347.1046,-163.1742,-356.8644,-74.3836,-11.6587,-11.856,-3.7845,-7.7953,-2.2372,-44.1519,-68.437,27
4348.5272,-162.9092,-356.2585,-74.3889,-11.1691,-11.8441,-4.0047,-7.7634,-2.2421,-44.0809,-68.3428,27
4349.9737,-162.5475,-355.6225,-74.4736,-10.837,-11.8301,-3.9004,-7.722,-2.2263,-43.8475,-68.4193,27
4351.4016,-162.1902,-354.9883,-74.5343,-10.5989,-11.6933,-3.8482,-7.679,-2.2089,-43.7331,-68.3635,27
4352.7596,-162.0137,-354.3212,-74.5717,-11.1765,-11.6499,-3.8515,-7.6803,-2.3902,-43.6605,-68.2484,27
4354.2085,-161.7007,-353.6477,-74.6256,-11.8241,-11.6427,-3.8472,-7.7339,-2.4944,-43.6022,-68.1012,27
4355.5957,-161.3108,-352.9295,-74.6715,-12.2264,-11.6509,-3.8741,-7.7139,-2.4336,-43.5314,-67.9498,27
4356.9777,-160.8653,-352.1148,-74.6601,-12.5957,-11.654,-3.782,-7.6643,-2.4328,-43.444,-67.8393,27
4358.3942,-160.393,-351.4715,-74.6596,-12.9279,-11.6885,-3.7397,-7.6454,-2.4964,-43.3414,-67.6968,27
4359.8416,-160.1412,-350.4635,-74.6928,-12.5187,-11.6833,-3.7572,-7.5995,-2.459,-43.1863,-67.5392,27
4361.2714,-159.7589,-349.5909,-74.7237,-11.8999,-11.6594,-3.7954,-7.6275,-2.4261,-43.0527,-67.372,27
4362.7182,-159.2167,-348.5922,-74.6949,-11.2186,-11.6251,-3.8288,-7.5911,-2.5557,-42.9228,-67.2806,27
4364.1156,-158.5943,-347.5718,-74.5532,-11.1722,-11.5886,-3.8486,-7.5336,-2.5268,-42.7505,-67.2814,27
4840.1368,-153.5211,-326.2621,-51.3716,0.97807,-10.849,-4.9712,-8.2018,-0.27736,-43.3973,-56.619,29
4841.6166,-153.9376,-327.2967,-51.8322,0.07228,-10.867,-5.1672,-8.2005,-0.34272,-43.5665,-56.9441,29
4843.0887,-154.321,-328.3837,-52.2819,0.80439,-11.0092,-5.2448,-8.1999,-0.3936,-43.7024,-57.217,29
4844.5324,-154.6645,-329.4423,-52.7667,1.0991,-11.0556,-5.2258,-8.2814,-0.43219,-43.8034,-57.4418,29
4846.0311,-154.9757,-330.502,-53.2298,0.21937,-11.0626,-5.2124,-8.3409,-0.42173,-43.8892,-57.4786,29
4847.5171,-155.3038,-331.4854,-53.848,-0.18042,-11.0115,-5.2101,-8.3842,-0.43693,-43.9673,-57.666,29
